1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.40,7.99,1004.98, -280.00,140.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.40,7.99,1004.98, -280.00,140.00,0.00
1.40,7.99,1004.98, -280.00,70.00,0.00
1.40,7.99,1004.98, -280.00,70.00,0.00
1.40,7.99,1004.98, -280.00,140.00,70.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.40,8.05,1004.98, -280.00,70.00,0.00
1.40,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,70.00,70.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.40,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.40,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.28,8.05,1004.98, -280.00,140.00,0.00
1.28,8.05,1004.98, -280.00,140.00,0.00
1.34,7.99,1004.91, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.28,7.99,1004.98, -280.00,70.00,0.00
1.28,7.99,1004.98, -280.00,140.00,0.00
1.28,7.99,1004.98, -280.00,140.00,0.00
1.28,7.99,1004.91, -280.00,70.00,0.00
1.28,7.99,1004.91, -280.00,140.00,0.00
1.28,7.99,1004.91, -280.00,140.00,0.00
1.28,7.99,1004.91, -280.00,140.00,0.00
1.28,7.99,1004.91, -280.00,140.00,70.00
1.28,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.34,7.99,1004.91, -280.00,140.00,0.00
1.28,7.99,1004.91, -280.00,70.00,0.00
1.28,7.99,1004.98, -280.00,140.00,70.00
1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.91, -280.00,70.00,0.00
1.28,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,70.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.34,7.93,1004.98, -280.00,70.00,0.00
1.34,7.93,1004.98, -280.00,140.00,0.00
1.40,7.93,1004.98, -280.00,140.00,0.00
1.34,7.93,1004.98, -280.00,140.00,0.00
1.40,7.99,1004.98, -280.00,140.00,0.00
1.34,7.93,1004.98, -280.00,140.00,0.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.34,7.99,1004.91, -280.00,140.00,0.00
1.40,7.99,1004.98, -280.00,70.00,70.00
1.34,7.99,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,140.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.05,1004.98, -280.00,70.00,0.00
1.34,8.11,1004.98, -280.00,70.00,0.00
1.28,8.05,1004.98, -280.00,140.00,0.00
1.34,8.11,1004.98, -280.00,140.00,0.00
1.34,8.11,1004.98, -280.00,70.00,0.00
1.34,8.11,1004.98, -280.00,140.00,0.00
1.34,8.11,1004.98, -280.00,70.00,0.00
1.34,8.11,1004.98, -280.00,70.00,0.00
1.34,8.11,1004.91, -280.00,70.00,0.00
1.34,8.11,1004.98, -280.00,140.00,70.00
1.34,8.11,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.34,8.17,1004.98, -350.00,70.00,0.00
1.34,8.17,1004.98, -280.00,70.00,0.00
1.34,8.11,1004.98, -280.00,140.00,0.00
1.34,8.17,1004.91, -280.00,140.00,0.00
1.34,8.17,1004.91, -280.00,70.00,0.00
1.34,8.17,1004.91, -280.00,70.00,0.00
1.34,8.17,1004.91, -280.00,140.00,0.00
1.34,8.11,1004.98, -280.00,70.00,0.00
1.34,8.17,1004.98, -280.00,140.00,70.00
1.28,8.17,1004.98, -280.00,140.00,0.00
1.34,8.17,1004.98, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.34,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,140.00,70.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,70.00,70.00
1.28,8.17,1004.98, -280.00,140.00,70.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.34,8.17,1004.91, -280.00,70.00,0.00
1.34,8.23,1004.98, -280.00,70.00,0.00
1.34,8.23,1004.98, -280.00,140.00,0.00
1.28,8.23,1004.98, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.22,8.17,1004.98, -280.00,140.00,0.00
1.22,8.17,1004.98, -280.00,140.00,0.00
1.22,8.17,1004.98, -280.00,70.00,0.00
1.22,8.17,1004.91, -280.00,70.00,0.00
1.22,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.22,8.17,1004.91, -280.00,70.00,0.00
1.22,8.23,1004.91, -280.00,140.00,0.00
1.22,8.17,1004.91, -280.00,140.00,0.00
1.22,8.23,1004.91, -280.00,140.00,0.00
1.28,8.23,1004.91, -280.00,140.00,70.00
1.28,8.23,1004.91, -280.00,70.00,0.00
1.28,8.23,1004.91, -280.00,140.00,0.00
1.28,8.23,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.23,1004.91, -280.00,140.00,70.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.23,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.23,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.23,1004.91, -280.00,140.00,70.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.23,1004.91, -280.00,70.00,0.00
1.28,8.23,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,70.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.28,8.11,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,140.00,0.00
1.28,8.11,1004.91, -280.00,70.00,0.00
1.34,8.11,1004.91, -280.00,70.00,0.00
1.34,8.11,1004.91, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,140.00,0.00
1.34,8.17,1004.98, -280.00,140.00,0.00
1.28,8.11,1004.98, -280.00,70.00,0.00
1.34,8.11,1004.98, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.34,8.17,1004.98, -280.00,70.00,0.00
1.34,8.17,1004.98, -280.00,70.00,70.00
1.28,8.17,1004.98, -280.00,70.00,0.00
1.28,8.17,1004.98, -280.00,140.00,0.00
1.28,8.17,1004.98, -280.00,140.00,0.00
