1.40,-97.90,1035.78, -33390.00,5390.00,15400.00
0.31,-92.78,1033.52, -16730.00,-22400.00,8470.00
1.10,-90.04,1031.51, -7280.00,-28700.00,1960.00
4.64,-87.54,1029.19, -3920.00,-24710.00,2380.00
10.25,-84.30,1026.69, 22540.00,-17290.00,1330.00
16.41,-79.73,1026.45, 5950.00,-7490.00,7490.00
22.20,-73.44,1027.12, -10990.00,280.00,7000.00
26.47,-68.62,1026.26, -28770.00,840.00,6020.00
29.40,-67.34,1022.73, -26600.00,-10010.00,4760.00
32.64,-67.95,1011.93, -22680.00,-8540.00,560.00
35.99,-69.66,994.24, 12250.00,-3990.00,7910.00
39.53,-71.98,978.38, 6510.00,12600.00,3570.00
42.46,-74.36,970.27, 22960.00,15890.00,1260.00
44.04,-75.15,967.28, 31430.00,9520.00,1540.00
44.90,-73.69,967.64, 20440.00,15680.00,-980.00
45.32,-71.37,970.39, 22330.00,11270.00,-5600.00
45.69,-67.59,972.28, 31500.00,490.00,-5180.00
45.69,-61.49,974.05, 6650.00,10500.00,-2870.00
44.53,-54.60,977.59, 4900.00,6440.00,-4060.00
43.37,-47.46,980.33, -9380.00,-3710.00,1750.00
42.70,-40.14,981.92, -20650.00,7140.00,3220.00
40.93,-34.53,983.69, -13090.00,10710.00,11060.00
38.31,-30.87,984.97, 630.00,7630.00,4270.00
35.08,-28.18,987.47, -11690.00,17780.00,11830.00
31.90,-25.44,989.66, -5670.00,-1400.00,7490.00
29.22,-24.28,992.47, -13370.00,-4130.00,9310.00
26.60,-26.23,997.29, 9870.00,-11060.00,1470.00
24.28,-27.08,1002.78, -23730.00,-10080.00,-1190.00
22.63,-28.18,1012.54, 43610.00,5320.00,-7420.00
21.66,-27.51,1027.00, 58450.00,-1120.00,-6580.00
20.80,-21.29,1039.93, 38500.00,-8540.00,6020.00
20.50,-13.48,1047.98, 910.00,420.00,17990.00
19.52,-5.31,1051.76, 3290.00,11830.00,4480.00
18.42,1.52,1050.85, -11830.00,-4130.00,3500.00
19.28,7.81,1047.31, 2380.00,770.00,2940.00
19.34,14.34,1044.69, -25900.00,8890.00,6160.00
17.87,19.22,1042.25, -13930.00,-2660.00,9520.00
16.90,22.69,1037.37, 4830.00,-14490.00,9030.00
16.77,25.50,1031.39, 8120.00,-140.00,8960.00
14.88,26.41,1026.39, -17920.00,3570.00,7700.00
12.63,26.53,1018.82, -16870.00,-15610.00,2730.00
12.51,26.84,1006.13, -39970.00,-8750.00,350.00
13.30,24.70,992.17, -18760.00,-7210.00,-1120.00
14.34,19.89,982.41, -26810.00,7840.00,1750.00
15.43,14.88,974.72, 770.00,-2940.00,5040.00
15.98,9.88,971.30, -3290.00,24640.00,4830.00
15.13,4.39,972.95, 14630.00,18060.00,2520.00
12.69,-0.43,975.94, 20930.00,8750.00,3710.00
9.82,-3.54,981.31, 20160.00,5950.00,1470.00
6.83,-5.12,987.83, -2520.00,9940.00,700.00
3.17,-5.37,993.51, 6720.00,-12670.00,4760.00
-0.67,-5.31,996.43, -10430.00,-3430.00,-700.00
-4.09,-6.53,996.92, 17990.00,-12320.00,-8120.00
-5.67,-7.99,995.70, -4690.00,-19530.00,-6440.00
-4.64,-9.09,995.15, 3080.00,-18340.00,-3990.00
-2.68,-9.70,997.53, -4690.00,-11270.00,-4690.00
-0.12,-9.58,1002.66, 3780.00,4970.00,-4620.00
2.87,-9.39,1013.45, 11410.00,7350.00,-3780.00
6.83,-8.48,1031.20, 18620.00,-700.00,-2450.00
10.80,-5.43,1047.86, 44030.00,3850.00,-5600.00
13.79,-0.37,1057.44, 20510.00,-350.00,-700.00
15.80,5.18,1059.20, 3220.00,-700.00,1750.00
16.41,9.64,1055.73, -4060.00,3500.00,7070.00
15.68,13.91,1050.72, 10290.00,8750.00,3570.00
13.48,18.48,1046.82, 14210.00,16170.00,910.00
10.13,23.97,1044.26, 31080.00,17220.00,4340.00
6.10,30.99,1040.96, 1470.00,10290.00,-1820.00
1.89,37.82,1036.02, -27580.00,-6090.00,2450.00
-0.98,43.19,1029.25, -13930.00,-20720.00,1750.00
-2.62,47.40,1020.71, -12600.00,-12670.00,420.00
-3.54,49.35,1011.56, -3080.00,-3990.00,1680.00
-4.82,49.84,1003.21, -8960.00,280.00,-4130.00
-5.92,50.69,992.71, 2590.00,-9240.00,210.00
-5.80,52.15,982.16, -2240.00,210.00,3990.00
-4.94,53.25,976.24, -16800.00,2030.00,7700.00
-4.09,53.44,975.02, 3080.00,420.00,4690.00
-3.29,53.50,978.56, 2520.00,-560.00,-2940.00
-1.89,54.78,983.44, 7280.00,-2450.00,-140.00
-0.18,56.30,987.65, 9310.00,-1330.00,-4270.00
1.46,57.16,990.88, 350.00,-7630.00,-3920.00
3.72,57.71,992.41, -23730.00,-5180.00,-280.00
5.61,57.28,993.08, -21280.00,5250.00,-5390.00
6.28,55.45,994.30, -5530.00,10850.00,-700.00
6.41,52.58,998.08, -14210.00,-1820.00,4060.00
6.59,49.47,1001.32, 8050.00,-10500.00,-2310.00
7.81,46.42,1001.44, 7770.00,-7350.00,-1330.00
9.88,44.41,1001.99, 13930.00,-2240.00,-4690.00
12.44,43.92,1004.30, 8470.00,140.00,-1120.00
14.34,44.04,1010.47, 4130.00,15260.00,-840.00
15.74,45.02,1025.23, 18130.00,8820.00,5180.00
16.41,46.36,1044.38, 26110.00,17850.00,8820.00
15.19,48.43,1056.46, 66360.00,34020.00,4620.00
11.04,53.07,1058.96, 11270.00,28560.00,9170.00
4.64,60.57,1056.52, 1120.00,3220.00,7210.00
-2.26,69.97,1052.01, -15260.00,-9660.00,4690.00
-7.93,78.45,1046.15, -20580.00,-7700.00,4270.00
-12.20,84.18,1039.50, -24290.00,-8680.00,7350.00
-16.23,86.68,1033.71, -28350.00,-6370.00,7000.00
-19.64,85.95,1028.77, -26460.00,-10080.00,1470.00
-22.08,82.84,1024.98, -22890.00,-5390.00,980.00
-23.61,78.08,1023.15, -15890.00,-11480.00,-210.00
-23.97,73.08,1021.99, -5110.00,-11550.00,-630.00
